Symbol,Date,Open,High,Low,Close,AdjClose,Volume
TSLA,2020-12-08,625.505,651.28,618.5,649.88,216.6266666667,64265029
TSLA,2020-12-09,653.69,654.32,588.0,604.48,201.4933333333,71291190
TSLA,2020-12-10,574.37,627.75,566.34,627.07,209.0233333333,67083153
TSLA,2020-12-11,615.01,624.0,596.8,609.99,203.33,46474974
TSLA,2020-12-14,619.0,642.7499,610.2001,639.83,213.2766666667,52040649
TSLA,2020-12-15,643.28,646.9,623.8,633.25,211.0833333333,45223559
TSLA,2020-12-16,628.23,632.5,605.0,622.77,207.59,42095813
TSLA,2020-12-17,628.19,658.82,619.5,655.9,218.6333333333,56270144
TSLA,2020-12-18,668.9,695.0,628.54,695.0,231.6666666667,222126194
TSLA,2020-12-21,666.24,668.5,646.07,649.86,216.62,58045264
TSLA,2020-12-22,648.0,649.88,614.23,640.34,213.4466666667,51861644
TSLA,2020-12-23,632.2,651.4999,622.5701,645.98,215.3266666667,33172972
TSLA,2020-12-24,642.99,666.09,641.0,661.77,220.59,22865568
TSLA,2020-12-28,674.51,681.4,660.8,663.69,221.23,31553561
TSLA,2020-12-29,661.0,669.9,655.0,665.99,221.9966666667,22910811
TSLA,2020-12-30,672.0,696.6,668.3603,694.78,231.5933333333,42846021
TSLA,2020-12-31,699.99,718.72,691.12,705.67,235.2233333333,49649928
TSLA,2021-01-04,719.46,744.4899,717.1895,729.77,243.2566666667,48638189
TSLA,2021-01-05,723.66,740.84,719.2,735.11,245.0366666667,32245165
TSLA,2021-01-06,758.49,774.0,749.1,755.98,251.9933333333,44699965
TSLA,2021-01-07,777.63,816.99,775.2,816.04,272.0133333333,51498948
TSLA,2021-01-08,856.0,884.49,838.39,880.02,293.34,75055528
TSLA,2021-01-11,849.4,854.43,803.6222,811.19,270.3966666667,59554146
TSLA,2021-01-12,831.0,868.0,827.34,849.44,283.1466666667,45985569
TSLA,2021-01-13,852.76,860.47,832.0,854.41,284.8033333333,33312496
TSLA,2021-01-14,843.39,863.0,838.75,845.0,281.6666666667,31266327
TSLA,2021-01-15,852.0,859.9,819.1,826.16,275.3866666667,38777596
TSLA,2021-01-19,837.8,850.0,833.0,844.55,281.5166666667,25366980
TSLA,2021-01-20,858.74,859.5,837.28,850.45,283.4833333333,25665883
TSLA,2021-01-21,855.0,855.7199,841.4201,844.99,281.6633333333,20598133
TSLA,2021-01-22,834.31,848.0,828.62,846.64,282.2133333333,20066497
TSLA,2021-01-25,855.0,900.4,838.8201,880.8,293.6,41173397
TSLA,2021-01-26,891.38,895.9,871.6,883.09,294.3633333333,23131603
TSLA,2021-01-27,870.35,891.5,858.66,864.16,288.0533333333,27333955
TSLA,2021-01-28,820.0,848.0,801.0,835.43,278.4766666667,26378048
TSLA,2021-01-29,830.0003,842.41,780.1,793.53,264.51,34990754
TSLA,2021-02-01,814.29,842.0,795.5601,839.81,279.9366666667,25391385
TSLA,2021-02-02,844.68,880.5,842.2006,872.79,290.93,23998098
TSLA,2021-02-03,877.02,878.08,853.0646,854.69,284.8966666667,18343510
TSLA,2021-02-04,855.0,856.5,833.42,849.99,283.33,15812661
TSLA,2021-02-05,845.0,864.77,838.97,852.23,284.0766666667,18566637
TSLA,2021-02-08,869.67,877.77,854.75,863.42,287.8066666667,20161719
TSLA,2021-02-09,855.12,859.8,841.75,849.46,283.1533333333,15027305
TSLA,2021-02-10,843.635,844.82,800.02,804.82,268.2733333333,35723444
TSLA,2021-02-11,812.44,829.8799,801.725,811.66,270.5533333333,21622753
TSLA,2021-02-12,801.26,817.33,785.3306,816.12,272.04,23768313
TSLA,2021-02-16,818.0,821.0,792.44,796.22,265.4066666667,19802324
TSLA,2021-02-17,779.09,799.84,762.01,798.15,266.05,25878526
TSLA,2021-02-18,780.9,794.69,776.27,787.38,262.46,17957058
TSLA,2021-02-19,795.0,796.7899,777.37,781.3,260.4333333333,18958255
TSLA,2021-02-22,762.64,768.5,710.2,714.5,238.1666666667,36594555
TSLA,2021-02-23,662.13,713.6099,619.0,698.84,232.9466666667,66606882
TSLA,2021-02-24,711.85,745.0,694.17,742.02,247.34,36766950
TSLA,2021-02-25,726.15,737.2066,670.58,682.22,227.4066666667,38126722
TSLA,2021-02-26,700.0,706.7,659.51,675.5,225.1666666667,39767316
TSLA,2021-03-01,690.11,719.0,685.05,718.43,239.4766666667,27136239
TSLA,2021-03-02,718.28,721.11,685.0,686.44,228.8133333333,23732158
TSLA,2021-03-03,687.99,700.7,651.705,653.2,217.7333333333,30207960
TSLA,2021-03-04,655.8,668.45,600.0,621.44,207.1466666667,64799898
TSLA,2021-03-05,626.06,627.8419,539.49,597.95,199.3166666667,89396459
TSLA,2021-03-08,600.55,620.125,558.79,563.0,187.6666666667,51786958
TSLA,2021-03-09,608.18,678.09,595.21,673.58,224.5266666667,67523328
TSLA,2021-03-10,700.3,717.85,655.06,668.06,222.6866666667,60605672
TSLA,2021-03-11,699.4,702.5,677.18,699.6,233.2,36253892
TSLA,2021-03-12,670.0,694.88,666.1394,693.73,231.2433333333,33583840
TSLA,2021-03-15,694.09,713.18,684.04,707.94,235.98,29423479
TSLA,2021-03-16,703.35,707.92,671.0,676.88,225.6266666667,32195672
TSLA,2021-03-17,656.87,703.73,651.01,701.81,233.9366666667,40372453
TSLA,2021-03-18,684.29,689.23,652.0,653.16,217.72,33369022
TSLA,2021-03-19,646.6,657.23,624.6201,654.87,218.29,42893978
TSLA,2021-03-22,684.59,699.62,668.75,670.0,223.3333333333,39512221
TSLA,2021-03-23,675.77,677.8,657.51,662.16,220.72,30491870
TSLA,2021-03-24,667.91,668.02,630.11,630.27,210.09,33795174
TSLA,2021-03-25,613.0,645.5,609.5,640.39,213.4633333333,39224850
TSLA,2021-03-26,641.87,643.82,599.89,618.71,206.2366666667,33852827
TSLA,2021-03-29,615.64,616.48,596.02,611.29,203.7633333333,28636985
TSLA,2021-03-30,601.75,637.66,591.01,635.62,211.8733333333,39432359
TSLA,2021-03-31,646.62,672.0,641.11,667.93,222.6433333333,33337288
TSLA,2021-04-01,688.37,692.4203,659.42,661.75,220.5833333333,35298378
TSLA,2021-04-05,707.71,708.16,684.7,691.05,230.35,41842767
TSLA,2021-04-06,690.3,696.55,681.37,691.62,230.54,28271839
TSLA,2021-04-07,687.0,691.38,667.84,670.97,223.6566666667,26309433
TSLA,2021-04-08,677.38,689.5499,671.645,683.8,227.9333333333,23924329
TSLA,2021-04-09,677.77,680.97,669.43,677.02,225.6733333333,21437087
TSLA,2021-04-12,685.7,704.8,682.09,701.98,233.9933333333,29135670
TSLA,2021-04-13,712.7,763.0,710.66,762.32,254.1066666667,44652808
TSLA,2021-04-14,770.7,780.79,728.03,732.23,244.0766666667,49017434
TSLA,2021-04-15,743.1,743.69,721.31,738.85,246.2833333333,27848900
TSLA,2021-04-16,728.65,749.41,724.6,739.78,246.5933333333,27979526
TSLA,2021-04-19,719.6,725.4,691.8001,714.63,238.21,39686226
TSLA,2021-04-20,717.42,737.25,710.685,718.99,239.6633333333,35609038
TSLA,2021-04-21,704.77,744.84,698.0,744.12,248.04,31215514
TSLA,2021-04-22,741.5,753.77,718.04,719.69,239.8966666667,35590255
TSLA,2021-04-23,719.8,737.36,715.46,729.4,243.1333333333,28413889
TSLA,2021-04-26,741.0,749.3,732.6053,738.2,246.0666666667,31038502
TSLA,2021-04-27,717.96,724.0,703.3501,704.74,234.9133333333,29436995
TSLA,2021-04-28,696.41,708.5,693.6,694.4,231.4666666667,22271047
TSLA,2021-04-29,699.51,702.25,668.5002,677.0,225.6666666667,28845449
TSLA,2021-04-30,667.59,715.47,666.14,709.44,236.48,40758722
TSLA,2021-05-03,703.8,706.0,680.5,684.9,228.3,27043143
TSLA,2021-05-04,678.94,683.4464,657.701,673.6,224.5333333333,29739319
TSLA,2021-05-05,681.06,685.2955,667.34,670.94,223.6466666667,21901894
TSLA,2021-05-06,680.76,681.02,650.0,663.54,221.18,27784619
TSLA,2021-05-07,665.8,690.0,660.22,672.37,224.1233333333,23469172
TSLA,2021-05-10,664.9,665.05,627.6101,629.04,209.68,31392417
TSLA,2021-05-11,599.24,627.0999,595.6,617.2,205.7333333333,46503896
TSLA,2021-05-12,602.49,620.41,586.765,589.89,196.63,33823646
TSLA,2021-05-13,601.545,606.4599,559.65,571.69,190.5633333333,44184916
TSLA,2021-05-14,583.41,592.87,570.46,589.74,196.58,33370856
TSLA,2021-05-17,575.5531,589.73,561.2,576.83,192.2766666667,32390360
TSLA,2021-05-18,568.0,596.25,563.38,577.87,192.6233333333,36830567
TSLA,2021-05-19,552.55,566.21,546.98,563.46,187.82,39578395
TSLA,2021-05-20,575.0,588.85,571.07,586.78,195.5933333333,30821119
TSLA,2021-05-21,596.11,596.68,580.0,580.88,193.6266666667,26030595
TSLA,2021-05-24,581.6,614.48,573.65,606.44,202.1466666667,34558089
TSLA,2021-05-25,607.31,613.99,595.71,604.69,201.5633333333,28005933
TSLA,2021-05-26,607.56,626.17,601.5,619.13,206.3766666667,28639305
TSLA,2021-05-27,620.24,631.13,616.21,630.85,210.2833333333,26370593
TSLA,2021-05-28,628.5,635.59,622.38,625.22,208.4066666667,22737038
TSLA,2021-06-01,627.8,633.8,620.55,623.9,207.9666666667,18084890
TSLA,2021-06-02,620.13,623.36,599.14,605.12,201.7066666667,23302779
TSLA,2021-06-03,601.8,604.55,571.22,572.84,190.9466666667,30111893
TSLA,2021-06-04,579.71,600.61,577.2,599.05,199.6833333333,24036896
TSLA,2021-06-07,591.825,610.0,582.88,605.13,201.71,22543682
TSLA,2021-06-08,623.01,623.09,595.5,603.59,201.1966666667,26053405
TSLA,2021-06-09,602.17,611.79,597.6301,598.78,199.5933333333,16584566
TSLA,2021-06-10,603.88,616.59,600.5,610.12,203.3733333333,23919606
TSLA,2021-06-11,610.23,612.56,601.52,609.89,203.2966666667,16205303
TSLA,2021-06-14,612.23,625.49,609.18,617.69,205.8966666667,20423983
TSLA,2021-06-15,616.69,616.79,598.23,599.36,199.7866666667,17764145
TSLA,2021-06-16,597.535,608.5,593.5,604.87,201.6233333333,21845739
TSLA,2021-06-17,601.8878,621.47,601.34,616.6,205.5333333333,22701350
TSLA,2021-06-18,613.37,628.35,611.8,623.31,207.77,24560905
TSLA,2021-06-21,624.48,631.39,608.88,620.83,206.9433333333,24812741
TSLA,2021-06-22,618.25,628.5693,615.5,623.71,207.9033333333,19158892
TSLA,2021-06-23,632.0,657.204,630.04,656.57,218.8566666667,31099228
TSLA,2021-06-24,674.99,697.62,667.61,679.82,226.6066666667,45982386
TSLA,2021-06-25,689.58,693.81,668.7,671.87,223.9566666667,32496707
TSLA,2021-06-28,671.64,694.6999,670.32,688.72,229.5733333333,21628159
TSLA,2021-06-29,684.65,687.5099,675.89,680.76,226.92,17381313
TSLA,2021-06-30,679.77,692.81,678.14,679.7,226.5666666667,18924862
TSLA,2021-07-01,683.92,687.99,672.8,677.92,225.9733333333,18634522
TSLA,2021-07-02,678.98,700.0,673.26,678.9,226.3,27097374
TSLA,2021-07-06,681.7115,684.0,651.4002,659.58,219.86,23284450
TSLA,2021-07-07,664.27,665.7,638.32,644.65,214.8833333333,18791960
TSLA,2021-07-08,628.37,654.43,620.46,652.81,217.6033333333,22773316
TSLA,2021-07-09,653.185,658.91,644.69,656.95,218.9833333333,18140548
TSLA,2021-07-12,662.2,687.24,662.161,685.7,228.5666666667,25927042
TSLA,2021-07-13,686.32,693.28,666.2958,668.54,222.8466666667,20966092
TSLA,2021-07-14,670.75,678.6099,652.84,653.38,217.7933333333,21641190
TSLA,2021-07-15,658.39,666.14,637.88,650.6,216.8666666667,20209571
TSLA,2021-07-16,654.68,656.6999,642.2,644.22,214.74,16370970
TSLA,2021-07-19,629.89,647.1999,621.29,646.22,215.4066666667,21297090
TSLA,2021-07-20,651.99,662.3916,640.501,660.5,220.1666666667,15487127
TSLA,2021-07-21,659.61,664.8599,650.2901,655.29,218.43,13953338
TSLA,2021-07-22,656.4428,662.17,644.6001,649.26,216.42,15105727
TSLA,2021-07-23,646.36,648.8,637.3001,643.38,214.46,14604944
TSLA,2021-07-26,650.97,668.1999,647.11,657.62,219.2066666667,25336556
TSLA,2021-07-27,663.4,666.5,627.24,644.78,214.9266666667,32813290
TSLA,2021-07-28,646.995,654.9699,639.4001,646.98,215.66,16006596
TSLA,2021-07-29,649.79,683.69,648.8,677.35,225.7833333333,29688446
TSLA,2021-07-30,671.758,697.53,669.0,687.2,229.0666666667,29656411
TSLA,2021-08-02,700.0,726.94,698.4,709.67,236.5566666667,33615765
TSLA,2021-08-03,719.0,722.65,701.01,709.74,236.58,21620253
TSLA,2021-08-04,711.0,724.9,708.93,710.92,236.9733333333,17002647
TSLA,2021-08-05,716.0,720.9499,711.41,714.63,238.21,12919637
TSLA,2021-08-06,711.9,716.33,697.63,699.1,233.0333333333,15623049
TSLA,2021-08-09,710.17,719.03,705.13,713.76,237.92,14715349
TSLA,2021-08-10,713.99,716.59,701.88,709.99,236.6633333333,13432305
TSLA,2021-08-11,712.71,715.18,704.21,707.82,235.94,9800558
TSLA,2021-08-12,706.34,722.8,699.4,722.25,240.75,17681686
TSLA,2021-08-13,723.71,729.9,714.34,717.17,239.0566666667,16671844
TSLA,2021-08-16,705.07,709.5,676.4,686.17,228.7233333333,23103303
TSLA,2021-08-17,672.66,674.58,648.84,665.71,221.9033333333,23721279
TSLA,2021-08-18,669.7479,695.77,669.35,688.99,229.6633333333,20349375
TSLA,2021-08-19,678.21,686.55,667.59,673.47,224.49,14313486
TSLA,2021-08-20,682.85,692.1299,673.7,680.26,226.7533333333,14841865
TSLA,2021-08-23,685.442,712.1299,680.7505,706.3,235.4333333333,20264859
TSLA,2021-08-24,710.68,715.22,702.64,708.49,236.1633333333,13083071
TSLA,2021-08-25,707.03,716.97,704.0,711.2,237.0666666667,12645562
TSLA,2021-08-26,708.31,715.4,697.6201,701.16,233.72,13214292
TSLA,2021-08-27,705.0,715.0,702.1001,711.92,237.3066666667,13833763
TSLA,2021-08-30,714.715,731.0,712.73,730.91,243.6366666667,18604220
TSLA,2021-08-31,733.0,740.39,726.44,735.72,245.24,20855436
TSLA,2021-09-01,734.08,741.99,731.2701,734.09,244.6966666667,13204335
TSLA,2021-09-02,734.5,740.97,730.54,732.39,244.13,12796739
TSLA,2021-09-03,732.2494,734.0,724.2,733.57,244.5233333333,15271045
TSLA,2021-09-07,740.0,760.2,739.26,752.92,250.9733333333,20039825
TSLA,2021-09-08,761.58,764.45,740.7733,753.87,251.29,18793036
TSLA,2021-09-09,753.41,762.1,751.6301,754.86,251.62,14077731
TSLA,2021-09-10,759.6,762.61,734.5201,736.27,245.4233333333,15184170
TSLA,2021-09-13,740.2143,744.78,708.85,743.0,247.6666666667,22952482
TSLA,2021-09-14,742.57,754.47,736.4,744.49,248.1633333333,18524881
TSLA,2021-09-15,745.0,756.86,738.36,755.83,251.9433333333,15357685
TSLA,2021-09-16,752.83,758.91,747.61,756.99,252.33,13923393
TSLA,2021-09-17,757.15,761.04,750.0,759.49,253.1633333333,28204176
TSLA,2021-09-20,734.5577,742.0,718.6249,730.17,243.39,24757652
TSLA,2021-09-21,734.79,744.7399,730.44,739.38,246.46,16330723
TSLA,2021-09-22,743.5263,753.6699,739.12,751.94,250.6466666667,15126272
TSLA,2021-09-23,755.0,758.2,747.92,753.64,251.2133333333,11947527
TSLA,2021-09-24,745.89,774.8,744.56,774.39,258.13,21373022
TSLA,2021-09-27,773.12,799.0,769.31,791.36,263.7866666667,28070657
TSLA,2021-09-28,787.2,795.64,766.1801,777.56,259.1866666667,25381422
TSLA,2021-09-29,779.8,793.5,770.68,781.31,260.4366666667,20942877
TSLA,2021-09-30,781.0,789.1305,775.0,775.48,258.4933333333,17955961
TSLA,2021-10-01,778.4,780.78,763.59,775.22,258.4066666667,17031414
TSLA,2021-10-04,796.5,806.9699,776.12,781.53,260.51,30483341
TSLA,2021-10-05,784.7962,797.31,774.2,780.59,260.1966666667,18432625
TSLA,2021-10-06,776.2,786.66,773.22,782.75,260.9166666667,14632768
TSLA,2021-10-07,785.46,805.0,783.38,793.61,264.5366666667,19195782
TSLA,2021-10-08,796.21,796.38,780.91,785.49,261.83,16738604
TSLA,2021-10-11,787.65,801.24,785.5,791.94,263.98,14200322
TSLA,2021-10-12,800.93,812.32,796.57,805.72,268.5733333333,22020040
TSLA,2021-10-13,810.47,815.41,805.78,811.08,270.36,14120075
TSLA,2021-10-14,815.49,820.25,813.3501,818.32,272.7733333333,12247170
TSLA,2021-10-15,823.7384,843.21,822.35,843.03,281.01,18924567
TSLA,2021-10-18,851.79,875.26,851.47,870.11,290.0366666667,24207244
TSLA,2021-10-19,877.53,877.95,862.51,864.27,288.09,17381128
TSLA,2021-10-20,865.35,869.49,857.38,865.8,288.6,14032052
TSLA,2021-10-21,856.0,900.0,855.5046,894.0,298.0,31481454
TSLA,2021-10-22,895.5,910.0,890.96,909.68,303.2266666667,22880835
TSLA,2021-10-25,950.53,1045.02,944.2,1024.86,341.62,62852099
TSLA,2021-10-26,1024.69,1094.94,1001.44,1018.43,339.4766666667,62414968
TSLA,2021-10-27,1039.66,1070.88,1030.78,1037.86,345.9533333333,38526459
TSLA,2021-10-28,1068.305,1081.0,1054.2,1077.04,359.0133333333,27213173
TSLA,2021-10-29,1081.86,1115.21,1073.205,1114.0,371.3333333333,29918417
TSLA,2021-11-01,1145.0,1209.75,1118.66,1208.59,402.8633333333,54868952
TSLA,2021-11-02,1159.355,1208.59,1146.0,1172.0,390.6666666667,42450935
TSLA,2021-11-03,1177.33,1215.39,1152.62,1213.86,404.62,34628519
TSLA,2021-11-04,1234.41,1243.49,1217.0,1229.91,409.97,25397410
TSLA,2021-11-05,1228.0,1239.87,1208.0,1222.09,407.3633333333,21628812
TSLA,2021-11-08,1149.785,1197.0,1133.0,1162.94,387.6466666667,33445715
TSLA,2021-11-09,1173.6,1174.5,1011.52,1023.5,341.1666666667,58525547
TSLA,2021-11-10,1010.41,1078.1,987.31,1067.95,355.9833333333,42802722
TSLA,2021-11-11,1102.77,1104.97,1054.68,1063.51,354.5033333333,22396568
TSLA,2021-11-12,1047.5,1054.5,1019.2,1033.42,344.4733333333,25147852
TSLA,2021-11-15,1017.63,1031.98,978.6,1013.39,337.7966666667,34775649
TSLA,2021-11-16,1003.31,1057.1999,1002.18,1054.73,351.5766666667,26542359
TSLA,2021-11-17,1063.51,1119.64,1055.5,1089.01,363.0033333333,31445365
TSLA,2021-11-18,1106.55,1112.0,1075.02,1096.38,365.46,20898930
TSLA,2021-11-19,1098.87,1138.7199,1092.7,1137.06,379.02,21642258
TSLA,2021-11-22,1162.33,1201.95,1132.43,1156.87,385.6233333333,33072509
TSLA,2021-11-23,1167.51,1180.4999,1062.7,1109.03,369.6766666667,36171700
TSLA,2021-11-24,1080.39,1132.77,1062.0,1116.0,372.0,22560238
TSLA,2021-11-26,1099.47,1108.7827,1081.0,1081.92,360.64,11680890
TSLA,2021-11-29,1100.99,1142.67,1100.19,1136.99,378.9966666667,19464467
TSLA,2021-11-30,1144.37,1168.0,1118.0,1144.76,381.5866666667,27092038
TSLA,2021-12-01,1160.695,1172.8399,1090.76,1095.0,365.0,22934698
TSLA,2021-12-02,1099.06,1113.0,1056.65,1084.6,361.5333333333,24371623
TSLA,2021-12-03,1084.79,1090.5753,1000.21,1014.97,338.3233333333,30773995
TSLA,2021-12-06,1001.51,1021.64,950.5,1009.01,336.3366666667,27221037
TSLA,2021-12-07,1044.2,1057.6739,1026.81,1051.75,350.5833333333,18694857
TSLA,2021-12-08,1052.71,1072.38,1033.0001,1068.96,356.32,13968790
TSLA,2021-12-09,1060.64,1062.49,1002.36,1003.8,334.6,19812832
TSLA,2021-12-10,1008.75,1020.9797,982.53,1017.03,339.01,19888122
TSLA,2021-12-13,1001.09,1005.0,951.42,966.41,322.1366666667,26198502
TSLA,2021-12-14,945.0,966.41,930.0,958.51,319.5033333333,23602090
TSLA,2021-12-15,953.21,978.7499,928.2501,975.99,325.33,25056410
TSLA,2021-12-16,994.5,994.98,921.85,926.92,308.9733333333,27590483
TSLA,2021-12-17,914.77,960.6599,909.0401,932.57,310.8566666667,33626754
TSLA,2021-12-20,910.7,921.6884,893.39,899.94,299.98,18826671
TSLA,2021-12-21,916.87,939.5,886.12,938.53,312.8433333333,23839305
TSLA,2021-12-22,965.66,1015.6599,957.05,1008.87,336.29,31211362
TSLA,2021-12-23,1006.8,1072.9767,997.56,1067.0,355.6666666667,30904429
TSLA,2021-12-27,1073.67,1117.0,1070.7152,1093.94,364.6466666667,23715273
TSLA,2021-12-28,1109.49,1118.9999,1078.42,1088.47,362.8233333333,20107969
TSLA,2021-12-29,1098.64,1104.0,1064.14,1086.19,362.0633333333,18718015
TSLA,2021-12-30,1061.33,1095.55,1053.15,1070.34,356.78,15680313
TSLA,2021-12-31,1073.4444,1081.9999,1054.59,1056.78,352.26,13466216
TSLA,2022-01-03,1147.75,1201.07,1136.04,1199.78,399.9266666667,34895349
TSLA,2022-01-04,1189.55,1208.0,1123.05,1149.59,383.1966666667,33416086
TSLA,2022-01-05,1146.65,1170.34,1081.0101,1088.12,362.7066666667,26706599
TSLA,2022-01-06,1077.0,1088.0,1020.5,1064.7,354.9,30112158
TSLA,2022-01-07,1080.37,1080.9299,1010.0,1026.96,342.32,28054916
TSLA,2022-01-10,1000.0,1059.1,980.0,1058.12,352.7066666667,30604959
TSLA,2022-01-11,1053.67,1075.85,1038.82,1064.4,354.8,21593308
TSLA,2022-01-12,1078.85,1114.84,1072.5901,1106.22,368.74,27913005
TSLA,2022-01-13,1109.065,1115.6,1026.5391,1031.56,343.8533333333,32403264
TSLA,2022-01-14,1019.88,1052.0,1013.3788,1049.61,349.87,24308137
TSLA,2022-01-18,1026.605,1070.7899,1016.06,1030.51,343.5033333333,22158412
TSLA,2022-01-19,1041.705,1054.6699,995.0,995.65,331.8833333333,24870215
TSLA,2022-01-20,1009.73,1041.66,994.0,996.27,332.09,23496248
TSLA,2022-01-21,996.34,1004.55,940.5,943.9,314.6333333333,34472009
TSLA,2022-01-24,904.76,933.5131,851.47,930.0,310.0,50791714
TSLA,2022-01-25,914.2,951.26,903.21,918.4,306.1333333333,28865302
TSLA,2022-01-26,952.43,987.69,906.0,937.41,312.47,34955761
TSLA,2022-01-27,933.36,935.39,829.0,829.1,276.3666666667,49036523
TSLA,2022-01-28,831.56,857.5,792.01,846.35,282.1166666667,44929650
TSLA,2022-01-31,872.71,937.99,862.05,936.72,312.24,34812032
TSLA,2022-02-01,935.21,943.7,905.0,931.25,310.4166666667,24379446
TSLA,2022-02-02,928.18,931.5,889.41,905.66,301.8866666667,22264345
TSLA,2022-02-03,882.0,937.0,880.52,891.14,297.0466666667,26285186
TSLA,2022-02-04,897.22,936.5,881.17,923.32,307.7733333333,24541822
TSLA,2022-02-07,923.79,947.77,902.7089,907.34,302.4466666667,20331488
TSLA,2022-02-08,905.53,926.2899,894.8,922.0,307.3333333333,16909671
TSLA,2022-02-09,935.0,946.2699,920.0,932.0,310.6666666667,17419848
TSLA,2022-02-10,908.37,943.81,896.7,904.55,301.5166666667,22042277
TSLA,2022-02-11,909.63,915.96,850.7,860.0,286.6666666667,26548623
TSLA,2022-02-14,861.57,898.8799,853.15,875.76,291.92,22585472
TSLA,2022-02-15,900.0,923.0,893.3774,922.43,307.4766666667,19216514
TSLA,2022-02-16,914.05,926.4299,901.21,923.39,307.7966666667,17098132
TSLA,2022-02-17,913.26,918.4999,874.1,876.35,292.1166666667,18392806
TSLA,2022-02-18,886.0,886.87,837.61,856.98,285.66,22833947
TSLA,2022-02-22,834.13,856.7338,801.1001,821.53,273.8433333333,27387874
TSLA,2022-02-23,830.43,835.2997,760.56,764.04,254.68,31752336
TSLA,2022-02-24,700.39,802.48,700.0,800.77,266.9233333333,45107425
TSLA,2022-02-25,809.23,819.5,782.4005,809.87,269.9566666667,25355921
TSLA,2022-02-28,815.01,876.86,814.7075,870.43,290.1433333333,33002289
TSLA,2022-03-01,869.68,889.88,853.78,864.37,288.1233333333,24922287
TSLA,2022-03-02,872.13,886.48,844.2721,879.89,293.2966666667,24881146
TSLA,2022-03-03,878.77,886.439,832.6001,839.29,279.7633333333,20541169
TSLA,2022-03-04,849.1,855.65,825.1609,838.29,279.43,22393287
TSLA,2022-03-07,856.3,866.14,804.57,804.58,268.1933333333,24164724
TSLA,2022-03-08,795.53,849.99,782.17,824.4,274.8,26799702
TSLA,2022-03-09,839.48,860.56,832.01,858.97,286.3233333333,19727993
TSLA,2022-03-10,851.45,854.45,810.3601,838.3,279.4333333333,19549548
TSLA,2022-03-11,840.197,843.802,793.77,795.35,265.1166666667,22345722
TSLA,2022-03-14,780.61,800.7,756.04,766.37,255.4566666667,23717421
TSLA,2022-03-15,775.27,805.57,756.57,801.89,267.2966666667,22280381
TSLA,2022-03-16,809.0,842.0,802.2601,840.23,280.0766666667,28009607
TSLA,2022-03-17,830.99,875.0,825.7178,871.6,290.5333333333,22194324
TSLA,2022-03-18,874.49,907.85,867.39,905.39,301.7966666667,33443159
TSLA,2022-03-21,914.98,942.85,907.09,921.16,307.0533333333,26640958
TSLA,2022-03-22,930.0,997.86,921.75,993.98,331.3266666667,34882278
TSLA,2022-03-23,979.94,1040.7,976.4,999.11,333.0366666667,40225383
TSLA,2022-03-24,1009.73,1024.49,988.8,1013.92,337.9733333333,22973626
TSLA,2022-03-25,1008.0,1021.7999,997.3201,1010.64,336.88,20496893
TSLA,2022-03-28,1065.1,1097.8799,1053.6,1091.84,363.9466666667,34168693
TSLA,2022-03-29,1107.99,1114.77,1073.11,1099.57,366.5233333333,24538273
TSLA,2022-03-30,1091.17,1113.95,1084.0,1093.99,364.6633333333,19955002
TSLA,2022-03-31,1094.57,1103.1399,1076.641,1077.6,359.2,16330919
TSLA,2022-04-01,1081.15,1094.75,1066.64,1084.59,361.53,18087741
TSLA,2022-04-04,1089.38,1149.91,1072.53,1145.45,381.8166666667,27392567
TSLA,2022-04-05,1136.3,1152.87,1087.3,1091.26,363.7533333333,26192187
TSLA,2022-04-06,1073.47,1079.0,1027.7,1045.76,348.5866666667,29782845
TSLA,2022-04-07,1052.39,1076.59,1021.5401,1057.26,352.42,26482353
TSLA,2022-04-08,1043.21,1048.44,1022.435,1025.49,341.83,18337896
TSLA,2022-04-11,980.4,1008.4681,974.64,975.93,325.31,19785735
TSLA,2022-04-12,997.64,1021.1921,976.6001,986.95,328.9833333333,21992032
TSLA,2022-04-13,981.075,1026.24,973.097,1022.37,340.79,18373737
TSLA,2022-04-14,999.29,1012.7099,982.19,985.0,328.3333333333,19474135
TSLA,2022-04-18,989.03,1014.92,973.41,1004.29,334.7633333333,17238407
TSLA,2022-04-19,1005.06,1034.94,995.325,1028.15,342.7166666667,16615944
TSLA,2022-04-20,1030.0,1034.0,975.2501,977.2,325.7333333333,21616141
TSLA,2022-04-21,1074.73,1092.22,996.415,1008.78,336.26,35138779
TSLA,2022-04-22,1014.91,1034.85,994.0001,1005.05,335.0166666667,23232186
TSLA,2022-04-25,978.97,1008.62,975.3,998.02,332.6733333333,22780445
TSLA,2022-04-26,995.43,1000.0,875.0,876.42,292.14,44694524
TSLA,2022-04-27,898.58,918.0,877.36,881.51,293.8366666667,25652132
TSLA,2022-04-28,899.98,900.0,821.7,877.51,292.5033333333,41649509
TSLA,2022-04-29,902.25,934.3999,870.0,870.76,290.2533333333,29377665
TSLA,2022-05-02,860.77,906.3599,848.03,902.94,300.98,25260457
TSLA,2022-05-03,903.18,924.08,888.59,909.25,303.0833333333,21236525
TSLA,2022-05-04,903.94,955.5,885.28,952.62,317.54,27039655
TSLA,2022-05-05,939.21,945.6,857.7,873.28,291.0933333333,30839731
